property_id;scenario;feature;feature_value;shap_value;effect
ID4328;current;building_area_m2;129.0;-0.07264047492834964;decrease
ID4328;current;condition;3;0.020119057731861505;increase
ID4328;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.01820740789277321;decrease
ID4329;current;building_area_m2;85.0;0.0633944283887435;increase
ID4329;current;condition;2;-0.03257339166012824;decrease
ID4329;current;cat__settlement_type_Város;;0.019765194350692267;increase
ID4330;current;building_area_m2;126.0;-0.03273599726499799;decrease
ID4330;current;cat__settlement_type_Város;;-0.030294843733883747;decrease
ID4330;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.02403159059127238;decrease
ID4331;current;building_area_m2;105.0;-0.04565679593074477;decrease
ID4331;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.030064443362249282;decrease
ID4331;current;cat__county_Békés vármegye;;-0.009613157808942086;decrease
ID4332;current;building_area_m2;129.0;-0.13533280387279972;decrease
ID4332;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.04919766688845212;decrease
ID4332;current;condition;4;-0.03730318540542728;decrease
ID4333;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.020491120736279185;decrease
ID4333;current;activation_year;2022;-0.006279625273948408;decrease
ID4333;current;cat__county_Békés vármegye;;-0.0052331206345874294;decrease
ID4334;current;building_area_m2;89.0;-0.015217811589462046;decrease
ID4334;current;cat__settlement_type_Város;;0.01425551833535812;increase
ID4334;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.012827340219949794;increase
ID4335;current;building_area_m2;77.0;0.09025204671493425;increase
ID4335;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.04047128856132105;increase
ID4335;current;activation_year;2022;0.014760114744845171;increase
ID4336;current;building_area_m2;51.0;0.06938158734514255;increase
ID4336;current;condition;2;0.020261386896023484;increase
ID4336;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.018691021864488292;decrease
ID4337;current;cat__settlement_type_Község;;0.020088088035974175;increase
ID4337;current;cat__settlement_type_Város;;0.00975626737122941;increase
ID4337;current;building_area_m2;64.0;-0.008535078708298366;decrease
ID4338;current;building_area_m2;95.0;0.0395486553866705;increase
ID4338;current;condition;3;0.012180470630024077;increase
ID4338;current;cat__settlement_type_Város;;0.01130507233338641;increase
ID4339;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.041167131078610836;increase
ID4339;current;cat__county_Békés vármegye;;-0.010902844068224603;decrease
ID4339;current;cat__settlement_type_Község;;-0.01015141907567982;decrease
ID4340;current;building_area_m2;132.0;0.02529755167828196;increase
ID4340;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.02353368752520033;increase
ID4340;current;condition;2;0.017582855193713415;increase
ID4341;current;condition;4;-0.05462557721500155;decrease
ID4341;current;building_area_m2;134.0;0.013063969689014965;increase
ID4341;current;cat__settlement_type_Község;;0.006232151596720111;increase
ID4342;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.01986790911315447;increase
ID4342;current;condition;1;0.0160185639624539;increase
ID4342;current;cat__settlement_type_Város;;0.015073601643251328;increase
ID4343;current;building_area_m2;124.0;-0.15661262643019708;decrease
ID4343;current;condition;4;-0.03082543492153319;decrease
ID4343;current;cat__settlement_type_Város;;-0.018111437490731526;decrease
ID4344;current;building_area_m2;62.0;-0.08130444991192906;decrease
ID4344;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.07496757912372735;decrease
ID4344;current;condition;3;-0.024353977299103775;decrease
ID4345;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.024737661126779383;decrease
ID4345;current;cat__settlement_type_Község;;-0.0220691145316778;decrease
ID4345;current;condition;3;-0.014780840345687494;decrease
ID4346;current;building_area_m2;129.0;-0.09035531545482862;decrease
ID4346;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.03280836606723935;decrease
ID4346;current;condition;2;-0.019199037642298182;decrease
ID4347;current;building_area_m2;116.0;0.07103804965816617;increase
ID4347;current;cat__settlement_type_Város;;0.027567012499718324;increase
ID4347;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.012884379504610077;decrease
ID4348;current;building_area_m2;113.0;-0.11057249057543546;decrease
ID4348;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.02381037365813462;decrease
ID4348;current;cat__settlement_type_Község;;-0.0208096020670443;decrease
ID4349;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.012737022916710826;decrease
ID4349;current;building_area_m2;98.0;-0.011495871064087964;decrease
ID4349;current;condition;4;0.008330406709727086;increase
ID4350;current;building_area_m2;129.0;-0.07264047492834964;decrease
ID4350;current;condition;3;0.020119057731861505;increase
ID4350;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.01820740789277321;decrease
ID4351;current;building_area_m2;91.0;-0.011064487505831512;decrease
ID4351;current;condition;3;-0.009199026299117676;decrease
ID4351;current;cat__settlement_type_Község;;-0.007607038474934201;decrease
ID4352;current;building_area_m2;134.0;0.14164339277830332;increase
ID4352;current;condition;2;0.047080505219441675;increase
ID4352;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.026851522116695503;increase
ID4353;current;building_area_m2;118.0;-0.082039759874324;decrease
ID4353;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.04689589751369506;decrease
ID4353;current;condition;4;0.021241726030762242;increase
ID4354;current;condition;4;-0.05462557721500155;decrease
ID4354;current;building_area_m2;134.0;0.013063969689014965;increase
ID4354;current;cat__settlement_type_Község;;0.006232151596720111;increase
ID4355;current;building_area_m2;131.0;-0.058107723188851275;decrease
ID4355;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.033740155902164407;decrease
ID4355;current;condition;3;0.02136381084897492;increase
ID4356;current;building_area_m2;183.0;0.044545548508629046;increase
ID4356;current;condition;4;0.04372067682045118;increase
ID4356;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.024509627488727644;increase
ID4357;current;building_area_m2;129.0;-0.07264047492834964;decrease
ID4357;current;condition;3;0.020119057731861505;increase
ID4357;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.01820740789277321;decrease
ID4358;current;condition;1;0.084532602320192;increase
ID4358;current;building_area_m2;115.0;0.05757621991637998;increase
ID4358;current;cat__settlement_type_Város;;0.033408694843732926;increase
ID4359;current;building_area_m2;96.0;-0.08737715944687309;decrease
ID4359;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.016672011999023267;decrease
ID4359;current;cat__settlement_type_Község;;-0.013966605742335334;decrease
ID4360;current;building_area_m2;156.0;-0.19353955995675268;decrease
ID4360;current;activation_year;2024;-0.03594106319345551;decrease
ID4360;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.01631566570898011;increase
ID4361;current;building_area_m2;35.0;0.07138014952442691;increase
ID4361;current;condition;4;0.02987204069392073;increase
ID4361;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.016881860189830174;increase
ID4362;current;building_area_m2;124.0;-0.1160452370278384;decrease
ID4362;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.021726351038732147;decrease
ID4362;current;condition;1;0.015491860181432995;increase
ID4363;current;condition;1;0.08757205493148403;increase
ID4363;current;cat__settlement_type_Város;;0.011270019039938102;increase
ID4363;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.007796628917019484;increase
ID4364;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.022763831009931665;decrease
ID4364;current;cat__settlement_type_Város;;0.01811550931424276;increase
ID4364;current;building_area_m2;92.0;0.015246902743855418;increase
ID4365;current;building_area_m2;109.0;-0.10691071627742633;decrease
ID4365;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.03196747274953783;decrease
ID4365;current;cat__settlement_type_Község;;0.008273806559581922;increase
ID4366;current;building_area_m2;65.0;0.02344607747246418;increase
ID4366;current;cat__settlement_type_Község;;0.018275535356040602;increase
ID4366;current;cat__settlement_type_Város;;0.015401468763466968;increase
ID4367;current;cat__settlement_type_Város;;0.027320329098501978;increase
ID4367;current;cat__settlement_type_Község;;0.016644730428079534;increase
ID4367;current;condition;3;0.011123456620843202;increase
ID4368;current;building_area_m2;164.0;-0.06155724788108705;decrease
ID4368;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.05339673126548591;increase
ID4368;current;cat__settlement_type_Város;;0.03042024416875604;increase
ID4369;current;building_area_m2;216.0;0.04213441804898986;increase
ID4369;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.015579889102737558;increase
ID4369;current;condition;3;0.00792893454078438;increase
ID4370;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.017436469581378372;decrease
ID4370;current;condition;1;-0.013120320058327714;decrease
ID4370;current;cat__county_Heves vármegye;;-0.00959085316471678;decrease
ID4371;current;building_area_m2;214.0;-0.12298124560286948;decrease
ID4371;current;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.017233222672200284;decrease
ID4371;current;cat__settlement_type_Város;;-0.012534427138194021;decrease
ID4372;current;building_area_m2;100.0;-0.011234330074198166;decrease
ID4372;current;cat__settlement_type_Város;;-0.009790486136190164;decrease
ID4372;current;cat__settlement_type_Község;;-0.007519294449781329;decrease
ID4373;current;building_area_m2;129.0;-0.07264047492834964;decrease
ID4373;current;condition;3;0.020119057731861505;increase
ID4373;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.01820740789277321;decrease
ID4374;current;building_area_m2;114.0;-0.05701737222129025;decrease
ID4374;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.021469059051427927;decrease
ID4374;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.007231247088118149;decrease
ID4375;current;building_area_m2;59.0;0.06460639998540986;increase
ID4375;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.035881675030825816;increase
ID4375;current;condition;4;-0.01711333567118173;decrease
ID4376;current;condition;2;0.038020335220032384;increase
ID4376;current;cat__settlement_type_Város;;0.013735162682839962;increase
ID4376;current;cat__settlement_type_Község;;0.01091944224933454;increase
ID4377;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.022763831009931665;decrease
ID4377;current;cat__settlement_type_Város;;0.01811550931424276;increase
ID4377;current;building_area_m2;92.0;0.015246902743855418;increase
ID4378;current;condition;4;0.052787294934916656;increase
ID4378;current;building_area_m2;101.0;0.03452172082727327;increase
ID4378;current;cat__settlement_type_Község;;0.014019523746012244;increase
ID4379;current;building_area_m2;90.0;-0.05002403137380138;decrease
ID4379;current;condition;1;-0.03602301113128467;decrease
ID4379;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.025201391054441188;increase
ID4380;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.0405345190946267;decrease
ID4380;current;cat__settlement_type_Város;;0.030601517975082752;increase
ID4380;current;cat__settlement_type_Község;;0.013031976795445111;increase
ID4381;current;building_area_m2;60.0;0.08911982728174807;increase
ID4381;current;cat__county_Békés vármegye;;-0.01113708511747102;decrease
ID4381;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.008530472424729643;increase
ID4382;current;building_area_m2;105.0;-0.04897558238219743;decrease
ID4382;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.045247218717542205;decrease
ID4382;current;condition;2;-0.02484300553666122;decrease
ID4383;current;building_area_m2;50.0;0.15743604198794028;increase
ID4383;current;cat__settlement_type_Város;;0.014514750584729976;increase
ID4383;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.005399209491507045;increase
ID4384;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.014148545345548323;increase
ID4384;current;condition;3;-0.012815793477157772;decrease
ID4384;current;cat__settlement_type_Város;;0.012802519752877255;increase
ID4385;current;building_area_m2;123.0;0.06087435414014597;increase
ID4385;current;condition;4;0.048699768346782316;increase
ID4385;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.026907158299817355;increase
ID4386;current;condition;2;-0.06293245385648359;decrease
ID4386;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.01982329210325117;decrease
ID4386;current;cat__settlement_type_Város;;0.01451139819221488;increase
ID4387;current;condition;2;-0.02151249526609504;decrease
ID4387;current;cat__settlement_type_Város;;0.011641645724805501;increase
ID4387;current;cat__settlement_type_Község;;0.006083724503001746;increase
ID4388;current;condition;4;0.019384051259600747;increase
ID4388;current;building_area_m2;181.0;0.012057328742172805;increase
ID4388;current;cat__settlement_type_Város;;0.010350309913489486;increase
ID4389;current;building_area_m2;171.0;-0.031008781561805206;decrease
ID4389;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.02644084188401042;decrease
ID4389;current;condition;3;0.017153842371918488;increase
ID4390;current;building_area_m2;41.0;0.0741097663374236;increase
ID4390;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;-0.018227814254412028;decrease
ID4390;current;cat__county_Tolna vármegye;;-0.004341744884374316;decrease
ID4391;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.03173053333140593;increase
ID4391;current;condition;4;0.011798512262118987;increase
ID4391;current;cat__settlement_type_Község;;0.011610285804999804;increase
ID4392;current;building_area_m2;214.0;-0.1065334882321271;decrease
ID4392;current;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.014431304278860694;decrease
ID4392;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.010669596494852463;increase
ID4393;current;building_area_m2;205.0;-0.19428436752876632;decrease
ID4393;current;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.01886284953669557;decrease
ID4393;current;cat__settlement_type_Város;;-0.014735240951395327;decrease
ID4394;current;building_area_m2;135.0;0.05189077282210676;increase
ID4394;current;cat__settlement_type_Város;;0.021907442360545617;increase
ID4394;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.00964737974754526;decrease
ID4395;current;condition;2;-0.052791761584693286;decrease
ID4395;current;building_area_m2;77.0;0.050647304655309956;increase
ID4395;current;cat__settlement_type_Város;;0.012915603428387122;increase
ID4396;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.03391258115848775;increase
ID4396;current;building_area_m2;159.0;0.023303543708646346;increase
ID4396;current;cat__settlement_type_Város;;0.02176914555134003;increase
